"IDCNTRY","YVar","EqVar","EqVar1Value","EqVar2Value","N","WTD_N","PCT","SE_PCT","MEAN","SE_MEAN","n0","nUsed"
"Ireland","erea","en11radz_d_clicked + itsex","1","BOY",36,865.953675999999,66.0385849272589,6.28735076282942,566.518138527572,"12.9946125724286",2473,1009
"Ireland","erea","en11badz_d_clicked + itsex","0","GIRL",481,12100.850012,51.6734005622156,2.13448216148967,578.047066455885,"3.50082190110786",2473,994
"Ireland","erea","en11badz_d_clicked + itsex","0","BOY",466,11317.097869,48.3265994377844,2.13448216148966,564.015780672754,"4.622631036201",2473,994
"Ireland","erea","en11badz_d_clicked + itsex","1","GIRL",13,341.196718,27.6075455180326,7.97502051353242,554.417910784997,"28.8211386449784",2473,994
"Ireland","erea","en11badz_d_clicked + itsex","1","BOY",34,894.685398999999,72.3924544819674,7.97502051353243,517.856422663494,"33.0794892760346",2473,994
"Ireland","erea","en11zadz_d_clicked + itsex","0","GIRL",473,12034.507906,51.4366813629115,1.97084746396911,568.394672938933,"3.92442163863712",2473,983
"Ireland","erea","en11zadz_d_clicked + itsex","0","BOY",466,11362.234627,48.5633186370885,1.97084746396912,560.552975282261,"4.77473280800293",2473,983
"Ireland","erea","en11zadz_d_clicked + itsex","1","GIRL",14,374.381834,33.359916673221,7.79962556376084,522.418026173605,"27.4422657386022",2473,983
"Ireland","erea","en11zadz_d_clicked + itsex","1","BOY",30,747.868672999999,66.640083326779,7.79962556376084,541.081800793264,"15.8177850863075",2473,983
"Ireland","erea","en11tadz_d_clicked + itsex","0","GIRL",469,11741.919276,50.3891318209059,2.09077854917154,570.394111212742,"4.02455730287844",2473,975
"Ireland","erea","en11tadz_d_clicked + itsex","0","BOY",467,11560.564517,49.6108681790941,2.09077854917154,562.386249697381,"3.61027564109663",2473,975
"Ireland","erea","en11tadz_d_clicked + itsex","1","GIRL",19,502.738294999999,51.0322730817676,9.24232516274886,575.526353255946,"15.0775648066242",2473,975
"Ireland","erea","en11tadz_d_clicked + itsex","1","BOY",20,482.399667,48.9677269182324,9.24232516274886,562.475477757016,"20.5061959211828",2473,975
"Israel","erea","en11madz_d_clicked + itsex","0","GIRL",718,19537.846156,52.644596036676,1.60144504099674,540.386444645296,"3.17217065373306",3798,1511
"Israel","erea","en11madz_d_clicked + itsex","0","BOY",653,17574.882646,47.355403963324,1.60144504099675,537.028416071167,"3.59364785938557",3798,1511
"Israel","erea","en11madz_d_clicked + itsex","1","GIRL",55,1497.20938,38.3380916866947,4.13521855857194,502.5776047375,"13.7490790745545",3798,1511
"Israel","erea","en11madz_d_clicked + itsex","1","BOY",85,2408.069454,61.6619083133053,4.13521855857194,491.827829097995,"10.0566728613465",3798,1511
"Israel","erea","en11radz_d_clicked + itsex","0","GIRL",709,19199.586086,50.5364467863208,1.69390891888921,548.097910254931,"3.74562536197292",3798,1521
"Israel","erea","en11radz_d_clicked + itsex","0","BOY",691,18791.977047,49.4635532136792,1.69390891888921,534.502749088785,"4.49637899336197",3798,1521
"Israel","erea","en11radz_d_clicked + itsex","1","GIRL",45,1250.727362,37.888310383031,4.77536099446844,477.559560480803,"13.8271041141118",3798,1521
"Israel","erea","en11radz_d_clicked + itsex","1","BOY",76,2050.362999,62.111689616969,4.77536099446844,474.242991498403,"15.1287573908461",3798,1521
"Israel","erea","en11badz_d_clicked + itsex","0","GIRL",667,18048.627003,51.1447887235378,1.70996535303031,550.465110632117,"3.28286235275103",3798,1505
"Israel","erea","en11badz_d_clicked + itsex","0","BOY",638,17240.651638,48.8552112764622,1.70996535303031,538.430237558586,"4.3820292037532",3798,1505
"Israel","erea","en11badz_d_clicked + itsex","1","GIRL",82,2112.897522,39.8503022855496,3.26949594921847,476.616399877403,"11.787607293157",3798,1505
"Israel","erea","en11badz_d_clicked + itsex","1","BOY",118,3189.189039,60.1496977144504,3.26949594921846,471.446203862102,"11.2592967230763",3798,1505
"Israel","erea","en11zadz_d_clicked + itsex","0","GIRL",748,20610.903454,53.7843887898475,1.78472170105481,548.570424616425,"2.64921751557754",3798,1542
"Israel","erea","en11zadz_d_clicked + itsex","0","BOY",660,17710.445766,46.2156112101525,1.78472170105481,539.077480244765,"4.32614039072062",3798,1542
"Israel","erea","en11zadz_d_clicked + itsex","1","GIRL",50,1295.368818,37.1547730380905,4.16308605411109,468.758210825053,"14.6890497011311",3798,1542
"Israel","erea","en11zadz_d_clicked + itsex","1","BOY",84,2191.04413,62.8452269619095,4.16308605411109,450.789088002276,"9.82035770424268",3798,1542
"Israel","erea","en11tadz_d_clicked + itsex","0","GIRL",704,19272.204794,52.0799915720314,1.76623785618946,544.531527379621,"3.30019916762689",3798,1513
"Israel","erea","en11tadz_d_clicked + itsex","0","BOY",657,17732.802719,47.9200084279686,1.76623785618947,543.46779142262,"3.98539978256504",3798,1513
"Israel","erea","en11tadz_d_clicked + itsex","1","GIRL",65,1740.388614,42.9396072155497,4.23097850769315,492.300340749304,"13.9110113720096",3798,1513
